path	files	bytes	sha256_if_metadata
val/cfd872ca200e9529.mp4	1	354326923	
val/d00b07b27508e864.mp4	1	480817536	
val/d09b1339fe1d32dc.mp4	1	331951481	
val/d0ad286d0fd978f7.mp4	1	359761399	
val/d0db0bf6b9ab74e5.mp4	1	302554171	
val/d12791aa7c6e8d2f.mp4	1	220546993	
val/d1a6067a7a75a228.mp4	1	343489369	
val/d2a5b3524afba5e0.mp4	1	402105219	
val/d48d1679faa0819e.mp4	1	163711625	
val/d4ad94f700885cee.mp4	1	163825370	
val/d5bbef6bd26a6384.mp4	1	340654052	
val/d5f033c63f09b95a.mp4	1	191176576	
val/d64ed0d63b455510.mp4	1	532929332	
val/d67e1186a658d9bc.mp4	1	285887568	
val/d6921118cad55955.mp4	1	588682460	
val/d73174bdd7a22aaf.mp4	1	195259904	
val/d89f42607516218a.mp4	1	372844031	
val/d8c6c71f8aded7f4.mp4	1	147427394	
val/d8f1acbcce1e4747.mp4	1	134389918	
val/d938c527010d0246.mp4	1	218753838	
val/d9db6fb1cdf4bc7d.mp4	1	159093403	
val/d9e802102d6400ba.mp4	1	188900111	
val/dbafb0e35a78a21d.mp4	1	178922210	
val/dbc5348e4a5ed4da.mp4	1	414123003	
val/dc47e12181b4f76e.mp4	1	203314471	
val/dc93aa20988701ba.mp4	1	123245358	
val/dcc8378bca4fb4d8.mp4	1	215171328	
val/dcdb8d8cd7889358.mp4	1	190448570	
val/dd33e427eabbe593.mp4	1	287916330	
val/dd47023168ffb6cf.mp4	1	262985304	
val/dd61f1e40f3be0f4.mp4	1	198384027	
val/dde4effbbc55e8a0.mp4	1	458757346	
val/deacfa3d4686dfa2.mp4	1	754308856	
val/df020e5f1eb92edd.mp4	1	108488909	
val/df5f62c7c1e941d6.mp4	1	323730180	
val/df8fe3a9b2744d7d.mp4	1	464918156	
val/e01d486f76bc5d26.mp4	1	633874462	
val/e0350daea52c7ddf.mp4	1	218310901	
val/e0641c46302f6c4a.mp4	1	406520283	
val/e0671b2368ea4cd6.mp4	1	254949265	
val/e160e5031b2b7f7b.mp4	1	406254843	
val/e174f252b4965685.mp4	1	324867756	
val/e1a178b47d998874.mp4	1	376661833	
val/e1cf4266007a09fc.mp4	1	782288643	
val/e1df5f7739249f5e.mp4	1	186485980	
val/e1e7ce832da64fd4.mp4	1	373298605	
val/e1fe951227c018f2.mp4	1	179592885	
val/e21cbde6a9acfc39.mp4	1	193239583	
val/e2c8555da7bb650a.mp4	1	239060610	
val/e2e76d2c5624e3de.mp4	1	366789161	
val/e31690b83652844a.mp4	1	514536997	
val/e31fff469914d9c8.mp4	1	436454476	
val/e35940287634d819.mp4	1	637273741	
val/e373a6d763abf3e5.mp4	1	644526511	
val/e3be3647b8bce029.mp4	1	164371912	
val/e3f2d04be59af3eb.mp4	1	150490505	
val/e40865d30d1c1594.mp4	1	222511694	
val/e4947cad50181471.mp4	1	204602409	
val/e531f121a4a804ad.mp4	1	390210253	
val/e58aa85ab695d9cf.mp4	1	156759912	
val/e5c41c61342fb8bb.mp4	1	140684279	
val/e5f0a71c73ee4f93.mp4	1	175066255	
val/e61a0c50e14505ad.mp4	1	638438871	
val/e6bd011662276977.mp4	1	248726585	
val/e6c6bf80b923fecb.mp4	1	416573982	
val/e76f7860b790d996.mp4	1	490210012	
val/e78f2a7a7ab24341.mp4	1	335711542	
val/e79b9a6810c607c8.mp4	1	369915827	
val/e7fcdfd76103e193.mp4	1	180890184	
val/e80db9b80583d44e.mp4	1	223740071	
val/e8797da62ff09125.mp4	1	445449473	
val/e9054b8f2eba960d.mp4	1	454324173	
val/e93c3bfaeed14fe6.mp4	1	208439766	
val/e9d15687eea0b786.mp4	1	218956335	
val/e9f21972ff8c3870.mp4	1	297793125	
val/ea130c0e5f45f32f.mp4	1	186662192	
val/ea1ebfee98ea5267.mp4	1	322907676	
val/ea24fc0365d5498a.mp4	1	556260739	
val/ea96f6fffa0cea82.mp4	1	110251493	
val/eab60fc3ebd45353.mp4	1	747246487	
val/eb2ca46b8e506463.mp4	1	93893815	
val/ebd8e191c386b280.mp4	1	300017867	
val/ecf8e9e9c8fcbd8a.mp4	1	182106569	
val/ed9b6346bee64283.mp4	1	147987438	
val/edaffe97b6620535.mp4	1	255184951	
val/ef25e0913ba7dcc9.mp4	1	526170435	
val/ef2ef1313755ec07.mp4	1	462823433	
val/ef51015464812b8c.mp4	1	164559187	
val/ef75ac3d92198596.mp4	1	240984345	
val/efe05555186eeea8.mp4	1	258807397	
val/f007e9c9cb65c590.mp4	1	288150303	
val/f028f4b2f34cc85d.mp4	1	269136491	
val/f03441accf18f5ca.mp4	1	158406386	
val/f06b20e6dc00da11.mp4	1	209495706	
val/f06bcd6accde47d9.mp4	1	488906635	
val/f11fb6958943a777.mp4	1	311348618	
val/f157244a935aeb48.mp4	1	210657469	
val/f21c3b8ce64dc2fb.mp4	1	253722040	
val/f267337fae95a881.mp4	1	328964755	
val/f27d47cd5dbd6586.mp4	1	535338386	
val/f2ec78a1ecc0e859.mp4	1	301587094	
val/f333d6e395e6afc5.mp4	1	410982385	
val/f3535a6623c8d73c.mp4	1	213653093	
val/f35cc4940be701c8.mp4	1	127580255	
val/f377d9635cb0bfb0.mp4	1	200832239	
val/f4641dd942f4f1df.mp4	1	249395980	
val/f4d2a0877e75856b.mp4	1	94505676	
val/f5780d9b0cfed901.mp4	1	103736980	
val/f5af4eee813b9c6c.mp4	1	449589147	
val/f5cd22aab57406dc.mp4	1	453778003	
val/f65855c5790ba916.mp4	1	103022342	
val/f6f3614a2d9f01b4.mp4	1	319466139	
val/f70eabbe9ea52f23.mp4	1	286347340	
val/f740c282872c240d.mp4	1	733398722	
val/f7695db49909a96f.mp4	1	496502917	
val/f86b147546baa484.mp4	1	433235420	
val/f86d9f011c206fcd.mp4	1	659479113	
val/f91c5e9d66190337.mp4	1	555533795	
val/f93a9b2e77ccdf89.mp4	1	198384172	
val/f9d729b8085cef5e.mp4	1	558128930	
val/fa31ca8100085de1.mp4	1	158752755	
val/fc12d4e78cb8b907.mp4	1	127078834	
val/fd2b5b76d5b9b925.mp4	1	112372251	
val/fd922a7f58506440.mp4	1	474730348	
val/fdb3a314f0780b11.mp4	1	406328097	
val/fe19b9dc6e384e4a.mp4	1	235507383	
val/fe34b3af082ac499.mp4	1	122543887	
val/febc10367e2090b2.mp4	1	254030086	
val/ff1b1c73b6ea250f.mp4	1	246029781	
val/ff20262920073129.mp4	1	435503702	
val/ff5854db35d7a9bc.mp4	1	108258867	
waw-26.code-workspace	1	171	
wearable_ai_2026_egolongqa_val_700.jsonl	1	433506	e42d1d3de86dd15de73ff7e303652000b156f384c0f28700b49116043803436f
